Date,Action,Price,Amount_USD,Shares,Cash,Total_Value,Type
2026-03-16,INTRADAY_BUY,986.7908695208873,5.0,0.7727329241610785,415.0,1177.5257941403286,Volatility Dip
2026-03-17,GAP_BUY,977.2377631609971,10.0,0.7829658484063039,405.0,1170.143794328029,Bearish Gap x2
2026-03-18,GAP_BUY,923.4104199289278,5.0,0.7883805588016932,400.0,1127.9988228668744,Bearish Gap x1
2026-03-19,INTRADAY_SELL,922.0609017187398,5.0,0.7829579234956305,405.0,1126.934888946213,Volatility Spike
2026-03-20,INTRADAY_SELL,918.5804581794076,5.0,0.7775147421657013,410.0,1124.2098480998138,Volatility Spike
2026-03-23,INTRADAY_SELL,921.546352160723,5.0,0.7720890791067823,415.0,1126.5158743939871,Volatility Spike
2026-03-25,INTRADAY_BUY,907.7166971623402,5.0,0.7775974056756674,410.0,1115.8381488019213,Volatility Dip
2026-03-26,GAP_BUY,910.8121323585593,5.0,0.7830870119538056,405.0,1118.2451511799381,Bearish Gap x1
2026-03-27,INTRADAY_BUY,891.3129749824944,5.0,0.788696713753668,400.0,1102.9756142946985,Volatility Dip
2026-03-30,GAP_SELL,886.9531807909435,10.0,0.7774221614812669,410.0,1099.5370589431802,Bullish Gap x1
2026-03-31,INTRADAY_SELL,901.370001363272,5.0,0.7718750498706766,415.0,1110.7450147542072,Volatility Spike
2026-04-01,INTRADAY_SELL,935.0544575757642,5.0,0.7665277677316629,420.0,1136.7452060730914,Volatility Spike
2026-04-02,GAP_BUY,943.3760237355892,10.0,0.777127994733831,410.0,1143.1239176056133,Bearish Gap x2
2026-04-06,GAP_BUY,930.4382803520751,5.0,0.7825018063079937,405.0,1133.0696350336023,Bearish Gap x1
2026-04-07,INTRADAY_BUY,919.6638900436823,5.0,0.7879385751690202,400.0,1124.6386551554174,Volatility Dip
2026-04-08,GAP_SELL,939.9020790414424,10.0,0.7772991689766235,410.0,1140.5851049583139,Bullish Gap x1
2026-04-09,GAP_BUY,946.8400394832781,5.0,0.7825798920042731,405.0,1145.9779758441455,Bearish Gap x1
2026-04-10,INTRADAY_BUY,958.6488836228917,5.0,0.7877955659443545,400.0,1155.2193398156196,Volatility Dip
2026-04-13,INTRADAY_BUY,935.0529143409805,5.0,0.7931428569086567,395.0,1136.6305398411707,Volatility Dip
2026-04-14,INTRADAY_SELL,933.1579007720145,10.0,0.7824265569215625,405.0,1135.1275233652004,Volatility Spike
2026-04-17,GAP_SELL,916.2227707820681,10.0,0.7715121807251881,415.0,1121.8770279161477,Bullish Gap x1
2026-04-20,INTRADAY_BUY,922.0513563399074,5.0,0.7769348721681546,410.0,1126.3738526704196,Volatility Dip
2026-04-21,GAP_BUY,908.635854709379,10.0,0.7879403810837129,400.0,1115.9508816260332,Bearish Gap x2
2026-04-22,INTRADAY_BUY,901.6585621673946,7.5,0.7962583856085872,392.5,1110.4531910815695,Volatility Dip
2026-04-23,INTRADAY_BUY,924.6277523808388,5.0,0.801665967186282,387.5,1128.7426013996633,Volatility Dip
2026-04-24,GAP_BUY,898.4633856614171,25.0,0.8294912524443963,362.5,1107.7675190477214,Bearish Gap x5
2026-04-27,GAP_BUY,876.6209957110293,5.0,0.8351949716394225,357.5,1089.6494476513953,Bearish Gap x1
2026-04-30,GAP_SELL,897.2355055865567,30.0,0.8017589341518201,387.5,1106.866582642247,Bullish Gap x3
2026-05-01,GAP_SELL,947.319267312977,10.0,0.791202830898094,397.5,1147.0216860623354,Bullish Gap x1
2026-05-04,INTRADAY_BUY,954.9782018168822,5.0,0.7964385524993696,392.5,1153.0814567234884,Volatility Dip
2026-05-05,INTRADAY_BUY,966.8059932799962,5.0,0.8016102208948426,387.5,1162.5015658356356,Volatility Dip
2026-05-06,INTRADAY_BUY,986.1641430238916,5.0,0.8066803707632696,382.5,1178.019256527955,Volatility Dip
2026-05-07,INTRADAY_BUY,980.2154811760669,5.0,0.8117812899958459,377.5,1173.2205877830063,Volatility Dip
2026-05-08,INTRADAY_BUY,968.9745797985418,5.0,0.8169413840831846,372.5,1164.0954343620429,Volatility Dip
2026-05-11,INTRADAY_BUY,944.0357154571767,5.0,0.822237793867404,367.5,1143.7218440095453,Volatility Dip
2026-05-12,INTRADAY_SELL,983.0339200531967,10.0,0.8120652049098848,377.5,1175.7876417213665,Volatility Spike
2026-05-13,INTRADAY_SELL,1003.5230176674846,10.0,0.8021003114057544,387.5,1192.4261249739318,Volatility Spike
2026-05-14,INTRADAY_BUY,1012.1674330167402,5.0,0.8070402055743483,382.5,1199.3598132174905,Volatility Dip
2026-05-15,INTRADAY_BUY,1003.4367745084419,5.0,0.8120230805566304,377.5,1192.313820780154,Volatility Dip
2026-05-18,GAP_BUY,1000.6099853515625,5.0,0.8170200324891491,372.5,1190.0184027409005,Bearish Gap x1
2026-05-19,INTRADAY_SELL,999.9552157251935,10.0,0.8070195846263438,382.5,1189.4834428394915,Volatility Spike
2026-05-20,INTRADAY_BUY,1021.3834134273923,5.0,0.8119149059466909,377.5,1206.7764180484114,Volatility Dip
2026-05-21,INTRADAY_SELL,1035.1124962706122,10.0,0.8022541202484902,387.5,1217.9232650537986,Volatility Spike
2026-05-22,INTRADAY_SELL,1060.8917881085788,10.0,0.7928280881949962,397.5,1238.6048081478955,Volatility Spike
2026-05-26,INTRADAY_BUY,1071.2174556781574,5.0,0.7974956745692628,392.5,1246.7912874264216,Volatility Dip
2026-05-27,INTRADAY_SELL,1083.578719565098,10.0,0.7882669957299316,402.5,1256.6493419084659,Volatility Spike
2026-05-28,GAP_SELL,1096.6400146484375,10.0,0.7791482330854682,412.5,1266.945129744152,Bullish Gap x1
2026-05-29,INTRADAY_BUY,1123.0344860923567,5.0,0.7836004561132737,407.5,1287.5103355329065,Volatility Dip
2026-06-01,GAP_BUY,1095.0,10.0,0.7927328762045979,397.5,1265.5424994440345,Bearish Gap x2
2026-06-02,GAP_BUY,1067.3699951171875,15.0,0.8067861099179487,382.5,1243.6392862037355,Bearish Gap x3
2026-06-03,INTRADAY_SELL,1070.6840159320714,10.0,0.7974462861686471,392.5,1246.312992165163,Volatility Spike
2026-06-04,GAP_SELL,1108.5999755859375,20.0,0.7794055136262977,412.5,1276.5489333776586,Bullish Gap x2
2026-06-05,GAP_SELL,1142.969970703125,10.0,0.7706563773792201,422.5,1303.3370970753035,Bullish Gap x1
